id_envio,id_cliente,cliente,cidade_cliente,estado_cliente,id_veiculo,veiculo,placa,categoria_veiculo,cd_origem,cidade_origem,estado_origem,cd_destino,cidade_destino,estado_destino,data_postagem,data_previsao_entrega,data_entrega_real,valor_frete,peso_carga
122,620,Dra. Maysa Gomes,Sousa do Campo,RO,23,Fiat Ducato,AUR0775,3,CD Natal,Natal,RN,CD Florianópolis,Florianópolis,SC,2026-06-14 19:20:12,2026-06-21 19:20:12,2026-06-23 19:20:12,1184.91,1001.867
148,622,Sr. Asafe Barbosa,Novais da Praia,MA,16,Fiat Toro,COX0501,2,CD Campinas,Campinas,SP,CD Cuiabá,Cuiabá,MT,2026-05-21 00:36:10,2026-05-28 00:36:10,2026-06-01 00:36:10,152.01,118.197
216,622,Sr. Asafe Barbosa,Novais da Praia,MA,28,Volvo VM 270,NOG4159,3,CD Duque de Caxias,Duque de Caxias,RJ,CD Sinop,Sinop,MT,2026-02-06 02:26:18,2026-02-11 02:26:18,2026-02-20 02:26:18,832.07,1821.791
235,623,Maria Julia Fonseca,Barros do Norte,RO,18,Chevrolet S10,HFY7172,2,CD Criciúma,Criciúma,SC,CD Guarulhos,Guarulhos,SP,2026-03-31 19:48:54,2026-04-02 19:48:54,2026-04-11 19:48:54,75.83,103.909
317,624,Vitor Hugo Campos,Camargo de Aparecida,ES,20,Volkswagen Amarok,LDU5797,2,CD Franca,Franca,SP,CD Taubaté,Taubaté,SP,2026-06-17 00:05:37,2026-06-27 00:05:37,2026-06-24 00:05:37,1004.27,919.27
805,625,Ana Carolina Garcia,Aragão de Mendes,RS,21,Mercedes-Benz Sprinter,WDM2991,3,CD Marabá,Marabá,PA,CD Vila Velha,Vila Velha,ES,2026-02-10 02:18:46,2026-02-23 02:18:46,2026-02-17 02:18:46,1189.3,1251.715
781,630,Apollo Fonseca,Martins de Oliveira,BA,20,Volkswagen Amarok,LDU5797,2,CD Araguaína,Araguaína,TO,CD Niterói,Niterói,RJ,2026-03-21 00:39:44,2026-03-30 00:39:44,,525.53,589.089
365,631,Dra. Hellena Moreira,Sampaio,TO,20,Volkswagen Amarok,LDU5797,2,CD Niterói,Niterói,RJ,CD Santa Maria,Santa Maria,RS,2026-03-09 15:44:06,2026-03-18 15:44:06,2026-03-23 15:44:06,676.63,932.936
766,633,Rael Teixeira,Pacheco,AM,19,Ford Ranger,YTU8726,2,CD Rio Verde,Rio Verde,GO,CD Osasco,Osasco,SP,2026-02-15 00:11:37,2026-02-17 00:11:37,,362.97,304.572
84,634,Dra. Mariana Gomes,Sousa,SE,24,Volkswagen Delivery 11.180,SBS6419,3,CD Itajaí,Itajaí,SC,CD Anápolis,Anápolis,GO,2026-03-24 01:09:55,2026-03-28 01:09:55,2026-04-05 01:09:55,1769.74,1929.526
92,637,Luiz Miguel Silva,Cunha,SP,16,Fiat Toro,COX0501,2,CD Mossoró,Mossoró,RN,CD Petrolina,Petrolina,PE,2026-01-05 03:17:03,2026-01-07 03:17:03,2026-01-20 03:17:03,295.34,240.028
866,637,Luiz Miguel Silva,Cunha,SP,25,Mercedes-Benz Atego 1719,XOR7165,3,CD Londrina,Londrina,PR,CD Curitiba,Curitiba,PR,2026-04-05 04:41:36,2026-04-11 04:41:36,2026-04-22 04:41:36,1584.13,1694.759
507,638,Bruno Caldeira,Casa Grande Verde,AM,21,Mercedes-Benz Sprinter,WDM2991,3,CD Natal,Natal,RN,CD Campinas,Campinas,SP,2026-05-06 09:30:24,2026-05-15 09:30:24,2026-05-24 09:30:24,1086.91,1813.244
870,638,Bruno Caldeira,Casa Grande Verde,AM,16,Fiat Toro,COX0501,2,CD Teresina,Teresina,PI,CD Santos,Santos,SP,2026-02-04 00:29:58,2026-02-15 00:29:58,,103.13,193.63
123,639,Stephany Campos,Ribeiro,SE,20,Volkswagen Amarok,LDU5797,2,CD Belém,Belém,PA,CD Chapecó,Chapecó,SC,2026-06-21 03:56:18,2026-06-23 03:56:18,,231.07,349.651
622,640,João Miguel Ramos,Macedo do Amparo,AC,19,Ford Ranger,YTU8726,2,CD Ribeirão Preto,Ribeirão Preto,SP,CD Arapiraca,Arapiraca,AL,2026-01-01 01:11:39,2026-01-12 01:11:39,,301.09,272.541
316,642,Thales Rezende,Cardoso de Goiás,PI,27,Scania P320,DCB9288,3,CD Guarulhos,Guarulhos,SP,CD Niterói,Niterói,RJ,2026-04-14 20:20:35,2026-04-21 20:20:35,2026-04-21 20:20:35,782.44,1235.996
75,643,Erick Alves,Barros da Prata,RN,21,Mercedes-Benz Sprinter,WDM2991,3,CD Porto Alegre,Porto Alegre,RS,CD Governador Valadares,Governador Valadares,MG,2026-02-12 04:57:00,2026-02-17 04:57:00,2026-02-28 04:57:00,1518.8,1515.934
877,645,Enzo Gabriel Casa Grande,Fernandes,AL,21,Mercedes-Benz Sprinter,WDM2991,3,CD Santos,Santos,SP,CD Arapiraca,Arapiraca,AL,2026-03-14 21:00:57,2026-03-19 21:00:57,2026-03-15 21:00:57,1437.83,1338.689
197,646,Leandro Silveira,Marques,RN,24,Volkswagen Delivery 11.180,SBS6419,3,CD Vitória da Conquista,Vitória da Conquista,BA,CD Araraquara,Araraquara,SP,2026-01-10 21:58:00,2026-01-25 21:58:00,,2000.87,1885.752
840,646,Leandro Silveira,Marques,RN,25,Mercedes-Benz Atego 1719,XOR7165,3,CD Aparecida de Goiânia,Aparecida de Goiânia,GO,CD Vitória da Conquista,Vitória da Conquista,BA,2026-06-13 21:36:35,2026-06-23 21:36:35,2026-06-20 21:36:35,915.85,1782.28
170,647,Sra. Maria Flor Fogaça,Brito Alegre,AC,19,Ford Ranger,YTU8726,2,CD Londrina,Londrina,PR,CD Porto Velho,Porto Velho,RO,2026-05-24 22:24:01,2026-06-02 22:24:01,2026-05-31 22:24:01,753.99,756.318
444,647,Sra. Maria Flor Fogaça,Brito Alegre,AC,18,Chevrolet S10,HFY7172,2,CD Rio Verde,Rio Verde,GO,CD Petrolina,Petrolina,PE,2026-02-23 09:09:49,2026-03-07 09:09:49,,865.72,736.617
251,648,Dr. José Miguel da Costa,Novaes,RS,17,Toyota Hilux,XHD6644,2,CD Brasília,Brasília,DF,CD Aracaju,Aracaju,SE,2026-05-03 04:09:12,2026-05-15 04:09:12,,216.22,190.313
489,649,Igor Vieira,Mendes de Machado,AP,4,Volkswagen Polo,LIC4080,1,CD Criciúma,Criciúma,SC,CD Marília,Marília,SP,2026-03-07 06:41:21,2026-03-08 06:41:21,2026-03-19 06:41:21,68.83,58.112
3,651,Rhavi Abreu,Aparecida do Amparo,SC,17,Toyota Hilux,XHD6644,2,CD Campinas,Campinas,SP,CD Sinop,Sinop,MT,2026-06-11 11:42:53,2026-06-15 11:42:53,2026-06-22 11:42:53,198.72,352.643
22,651,Rhavi Abreu,Aparecida do Amparo,SC,29,Iveco Tector 240E30,KIW4424,3,CD Franca,Franca,SP,CD Bauru,Bauru,SP,2026-03-15 18:56:38,2026-03-26 18:56:38,2026-03-20 18:56:38,966.61,1739.824
823,651,Rhavi Abreu,Aparecida do Amparo,SC,22,Renault Master,JVZ8251,3,CD Ananindeua,Ananindeua,PA,CD Campos dos Goytacazes,Campos dos Goytacazes,RJ,2026-06-15 00:32:33,2026-06-25 00:32:33,2026-06-28 00:32:33,988.41,1932.63
183,652,Benjamim Fonseca,Andrade Alegre,MS,19,Ford Ranger,YTU8726,2,CD Anápolis,Anápolis,GO,CD Rio Branco,Rio Branco,AC,2026-02-19 21:37:52,2026-03-01 21:37:52,2026-03-03 21:37:52,403.38,337.205
247,653,Benjamim Vargas,Albuquerque de Goiás,RO,18,Chevrolet S10,HFY7172,2,CD Vila Velha,Vila Velha,ES,CD Ananindeua,Ananindeua,PA,2026-04-17 16:02:40,2026-04-26 16:02:40,2026-05-03 16:02:40,510.24,529.261
477,655,Antonella Oliveira,Abreu Paulista,AP,20,Volkswagen Amarok,LDU5797,2,CD Maringá,Maringá,PR,CD Piracicaba,Piracicaba,SP,2026-01-26 21:56:45,2026-02-03 21:56:45,2026-01-31 21:56:45,659.75,736.286
688,657,Srta. Fernanda Costa,Ramos da Prata,SE,5,Chevrolet Onix,PIO2288,1,CD Ribeirão Preto,Ribeirão Preto,SP,CD Aracaju,Aracaju,SE,2026-05-05 05:20:31,2026-05-18 05:20:31,2026-05-12 05:20:31,78.78,66.246
291,658,Helena Nogueira,da Conceição,RS,23,Fiat Ducato,AUR0775,3,CD Foz do Iguaçu,Foz do Iguaçu,PR,CD Natal,Natal,RN,2026-03-02 21:42:06,2026-03-16 21:42:06,2026-03-13 21:42:06,1655.22,1530.854
771,659,Olívia Novais,Ferreira,MG,27,Scania P320,DCB9288,3,CD Canoas,Canoas,RS,CD Juazeiro do Norte,Juazeiro do Norte,CE,2026-02-23 14:14:12,2026-02-27 14:14:12,2026-03-06 14:14:12,980.57,1873.5
14,660,Ana Lívia Moura,Pimenta,BA,28,Volvo VM 270,NOG4159,3,CD Juazeiro,Juazeiro,BA,CD Caxias do Sul,Caxias do Sul,RS,2026-01-28 03:03:03,2026-02-07 03:03:03,2026-02-05 03:03:03,1953.37,1747.562
201,661,Marina Pimenta,Mendes,MA,30,DAF XF 480,KSZ8486,3,CD Uberaba,Uberaba,MG,CD Rio Verde,Rio Verde,GO,2026-06-10 23:13:29,2026-06-19 23:13:29,,992.15,1015.833
367,662,Sophie Siqueira,Rios,BA,28,Volvo VM 270,NOG4159,3,CD Taubaté,Taubaté,SP,CD Araçatuba,Araçatuba,SP,2026-02-07 04:07:46,2026-02-19 04:07:46,,1166.29,1127.627
340,663,Stella Monteiro,Monteiro,ES,16,Fiat Toro,COX0501,2,CD Presidente Prudente,Presidente Prudente,SP,CD Belém,Belém,PA,2026-04-09 03:37:18,2026-04-12 03:37:18,2026-04-11 03:37:18,393.89,724.436
527,663,Stella Monteiro,Monteiro,ES,20,Volkswagen Amarok,LDU5797,2,CD Rondonópolis,Rondonópolis,MT,CD Guarulhos,Guarulhos,SP,2026-05-10 09:34:05,2026-05-13 09:34:05,,163.82,119.59
452,664,Liz Nogueira,Duarte,BA,5,Chevrolet Onix,PIO2288,1,CD Betim,Betim,MG,CD Juazeiro do Norte,Juazeiro do Norte,CE,2026-01-28 00:53:38,2026-02-02 00:53:38,2026-02-05 00:53:38,119.36,91.125
380,665,Leandro Pinto,Cardoso,BA,21,Mercedes-Benz Sprinter,WDM2991,3,CD Duque de Caxias,Duque de Caxias,RJ,CD Vitória,Vitória,ES,2026-01-16 00:39:38,2026-01-22 00:39:38,2026-01-24 00:39:38,618.78,1140.694
81,668,Dr. Bruno Guerra,Fogaça,MG,20,Volkswagen Amarok,LDU5797,2,CD Ananindeua,Ananindeua,PA,CD Camaçari,Camaçari,BA,2026-05-08 23:12:51,2026-05-21 23:12:51,2026-05-23 23:12:51,111.17,103.485
409,668,Dr. Bruno Guerra,Fogaça,MG,21,Mercedes-Benz Sprinter,WDM2991,3,CD Arapiraca,Arapiraca,AL,CD Pelotas,Pelotas,RS,2026-05-27 17:18:32,2026-06-08 17:18:32,,1378.73,1443.194
428,668,Dr. Bruno Guerra,Fogaça,MG,16,Fiat Toro,COX0501,2,CD Porto Velho,Porto Velho,RO,CD Guarulhos,Guarulhos,SP,2026-02-11 21:56:14,2026-02-17 21:56:14,2026-03-01 21:56:14,375.48,449.051
121,669,Antony da Rocha,Camargo,RO,23,Fiat Ducato,AUR0775,3,CD Campinas,Campinas,SP,CD Campo Grande,Campo Grande,MS,2026-01-30 03:37:09,2026-02-04 03:37:09,2026-02-01 03:37:09,1035.1,1255.891
143,669,Antony da Rocha,Camargo,RO,27,Scania P320,DCB9288,3,CD Montes Claros,Montes Claros,MG,CD Juazeiro,Juazeiro,BA,2026-02-14 14:09:35,2026-02-17 14:09:35,2026-02-28 14:09:35,1737.51,1460.728
502,671,Luiz Felipe Duarte,Duarte,RJ,29,Iveco Tector 240E30,KIW4424,3,CD Recife,Recife,PE,CD Arapiraca,Arapiraca,AL,2026-06-10 14:30:24,2026-06-19 14:30:24,,1520.36,1334.189
529,672,Sr. Ravy Andrade,da Cunha de Moreira,PB,16,Fiat Toro,COX0501,2,CD Foz do Iguaçu,Foz do Iguaçu,PR,CD Jaboatão dos Guararapes,Jaboatão dos Guararapes,PE,2026-01-16 16:26:36,2026-01-27 16:26:36,2026-02-03 16:26:36,198.02,212.238
873,673,Sra. Gabrielly Costa,da Cruz,RR,20,Volkswagen Amarok,LDU5797,2,CD Uberaba,Uberaba,MG,CD Linhares,Linhares,ES,2026-01-29 17:38:05,2026-02-06 17:38:05,,553.12,758.71
886,674,Bianca Mendonça,Nascimento do Oeste,AL,21,Mercedes-Benz Sprinter,WDM2991,3,CD Taubaté,Taubaté,SP,CD Goiânia,Goiânia,GO,2026-06-20 04:20:29,2026-06-27 04:20:29,2026-06-23 04:20:29,1514.53,1345.105
513,675,Valentim Cunha,Cavalcante de Ribeiro,SP,19,Ford Ranger,YTU8726,2,CD São Luís,São Luís,MA,CD Araraquara,Araraquara,SP,2026-01-12 09:22:28,2026-01-14 09:22:28,,161.1,298.157
351,679,Otávio Mendes,Ramos,BA,22,Renault Master,JVZ8251,3,CD Ribeirão Preto,Ribeirão Preto,SP,CD Ananindeua,Ananindeua,PA,2026-06-18 00:43:02,2026-06-27 00:43:02,,1288.24,1920.033
697,680,Gael Henrique Novais,Campos Paulista,PA,16,Fiat Toro,COX0501,2,CD Cascavel,Cascavel,PR,CD Rio Verde,Rio Verde,GO,2026-03-27 09:29:30,2026-04-07 09:29:30,2026-04-04 09:29:30,96.11,167.524
876,680,Gael Henrique Novais,Campos Paulista,PA,14,Peugeot 208,IKO3579,1,CD Marília,Marília,SP,CD Teresina,Teresina,PI,2025-12-29 12:48:35,2026-01-12 12:48:35,,82.81,49.051
763,681,Lívia Lima,Siqueira das Flores,BA,24,Volkswagen Delivery 11.180,SBS6419,3,CD Palmas,Palmas,TO,CD Aracaju,Aracaju,SE,2026-03-16 02:14:47,2026-03-26 02:14:47,2026-03-23 02:14:47,1721.83,1510.755
203,684,Ravi Lucca Pires,Pereira,DF,28,Volvo VM 270,NOG4159,3,CD Imperatriz,Imperatriz,MA,CD Juiz de Fora,Juiz de Fora,MG,2026-04-12 09:46:16,2026-04-19 09:46:16,2026-04-24 09:46:16,733.28,1451.864
497,686,Sr. Apollo Cavalcante,Moreira de Ferreira,PR,26,Volkswagen Constellation 24.280,AEV8053,3,CD Criciúma,Criciúma,SC,CD Sorocaba,Sorocaba,SP,2026-05-19 00:06:08,2026-06-03 00:06:08,2026-06-01 00:06:08,2387.95,1975.272
199,687,Marcos Vinicius Cavalcanti,Freitas,BA,7,Hyundai HB20,EOY4603,1,CD São Paulo,São Paulo,SP,CD Araguaína,Araguaína,TO,2026-06-08 16:45:51,2026-06-22 16:45:51,,45.24,37.752
670,688,Alice Moura,Mendonça,SP,27,Scania P320,DCB9288,3,CD Juazeiro,Juazeiro,BA,CD Caxias do Sul,Caxias do Sul,RS,2026-05-07 20:40:43,2026-05-11 20:40:43,,1633.54,1800.208
412,689,Sr. João Miguel Fogaça,Macedo,SC,24,Volkswagen Delivery 11.180,SBS6419,3,CD Araçatuba,Araçatuba,SP,CD Porto Alegre,Porto Alegre,RS,2026-06-05 17:05:53,2026-06-14 17:05:53,2026-06-23 17:05:53,1262.31,1724.321
746,689,Sr. João Miguel Fogaça,Macedo,SC,22,Renault Master,JVZ8251,3,CD Santarém,Santarém,PA,CD Jaboatão dos Guararapes,Jaboatão dos Guararapes,PE,2026-02-13 04:29:02,2026-02-21 04:29:02,,935.19,1376.683
865,689,Sr. João Miguel Fogaça,Macedo,SC,30,DAF XF 480,KSZ8486,3,CD Novo Hamburgo,Novo Hamburgo,RS,CD Aparecida de Goiânia,Aparecida de Goiânia,GO,2026-05-26 20:05:30,2026-06-10 20:05:30,2026-06-12 20:05:30,1486.47,1664.553
651,691,Enzo Cavalcanti,Câmara Verde,MG,18,Chevrolet S10,HFY7172,2,CD Teresina,Teresina,PI,CD Porto Velho,Porto Velho,RO,2026-05-29 21:46:08,2026-06-10 21:46:08,2026-05-31 21:46:08,217.63,172.729
707,692,Ana Barbosa,Barros Paulista,PI,27,Scania P320,DCB9288,3,CD Campinas,Campinas,SP,CD Feira de Santana,Feira de Santana,BA,2026-02-03 12:09:27,2026-02-13 12:09:27,2026-02-10 12:09:27,1218.7,1455.286
67,696,Dr. Asafe Marques,Ramos dos Dourados,SE,17,Toyota Hilux,XHD6644,2,CD Joinville,Joinville,SC,CD Rio de Janeiro,Rio de Janeiro,RJ,2026-03-27 10:00:54,2026-04-04 10:00:54,2026-04-10 10:00:54,470.2,504.165
158,696,Dr. Asafe Marques,Ramos dos Dourados,SE,20,Volkswagen Amarok,LDU5797,2,CD Fortaleza,Fortaleza,CE,CD Dourados,Dourados,MS,2026-05-10 16:28:49,2026-05-22 16:28:49,2026-05-19 16:28:49,355.42,723.904
594,696,Dr. Asafe Marques,Ramos dos Dourados,SE,21,Mercedes-Benz Sprinter,WDM2991,3,CD Londrina,Londrina,PR,CD Teresina,Teresina,PI,2026-02-19 18:03:32,2026-03-04 18:03:32,2026-03-06 18:03:32,1011.9,1384.378
650,696,Dr. Asafe Marques,Ramos dos Dourados,SE,11,Nissan Versa,BGU2133,1,CD Linhares,Linhares,ES,CD Rio Branco,Rio Branco,AC,2026-01-03 05:07:34,2026-01-04 05:07:34,2026-01-18 05:07:34,52.71,45.712
701,696,Dr. Asafe Marques,Ramos dos Dourados,SE,20,Volkswagen Amarok,LDU5797,2,CD São Carlos,São Carlos,SP,CD Belém,Belém,PA,2026-06-12 01:14:20,2026-06-21 01:14:20,2026-06-23 01:14:20,919.5,862.533
976,698,Dr. Carlos Eduardo Borges,Cunha,PE,22,Renault Master,JVZ8251,3,CD Ribeirão Preto,Ribeirão Preto,SP,CD Araçatuba,Araçatuba,SP,2026-03-19 11:34:54,2026-03-21 11:34:54,2026-03-27 11:34:54,1622.59,1350.663
987,698,Dr. Carlos Eduardo Borges,Cunha,PE,16,Fiat Toro,COX0501,2,CD Canoas,Canoas,RS,CD Joinville,Joinville,SC,2026-04-22 07:21:31,2026-05-04 07:21:31,2026-05-06 07:21:31,818.91,778.033
206,699,Ísis Castro,Vieira Alegre,AM,26,Volkswagen Constellation 24.280,AEV8053,3,CD Três Lagoas,Três Lagoas,MS,CD Porto Alegre,Porto Alegre,RS,2026-02-14 02:30:02,2026-02-28 02:30:02,2026-02-15 02:30:02,1132.27,1473.549
151,700,Nicole Santos,Camargo Paulista,AC,18,Chevrolet S10,HFY7172,2,CD Manaus,Manaus,AM,CD Petrolina,Petrolina,PE,2026-03-08 03:52:59,2026-03-13 03:52:59,,579.15,884.722
824,701,Sabrina Dias,Oliveira das Pedras,PI,23,Fiat Ducato,AUR0775,3,CD Governador Valadares,Governador Valadares,MG,CD Anápolis,Anápolis,GO,2026-06-10 00:09:23,2026-06-12 00:09:23,2026-06-27 00:09:23,1333.29,1298.236
177,702,Pietra Pires,Garcia,MT,24,Volkswagen Delivery 11.180,SBS6419,3,CD Chapecó,Chapecó,SC,CD Franca,Franca,SP,2026-02-14 23:52:05,2026-02-23 23:52:05,2026-02-20 23:52:05,605.36,1433.319
820,703,Arthur Oliveira,Mendes de Santos,RN,20,Volkswagen Amarok,LDU5797,2,CD Limeira,Limeira,SP,CD Natal,Natal,RN,2026-03-08 23:21:21,2026-03-22 23:21:21,2026-03-21 23:21:21,309.79,349.288
852,703,Arthur Oliveira,Mendes de Santos,RN,18,Chevrolet S10,HFY7172,2,CD Belo Horizonte,Belo Horizonte,MG,CD Três Lagoas,Três Lagoas,MS,2026-05-13 01:15:09,2026-05-27 01:15:09,,958.61,788.502
69,705,Otto Vargas,Pimenta,RN,28,Volvo VM 270,NOG4159,3,CD Petrolina,Petrolina,PE,CD Nova Iguaçu,Nova Iguaçu,RJ,2026-04-18 07:50:10,2026-05-02 07:50:10,2026-04-22 07:50:10,1728.1,1419.832
403,707,Isabel Sampaio,Albuquerque,PA,19,Ford Ranger,YTU8726,2,CD Vitória da Conquista,Vitória da Conquista,BA,CD Campos dos Goytacazes,Campos dos Goytacazes,RJ,2026-01-08 23:56:11,2026-01-11 23:56:11,2026-01-11 23:56:11,998.39,882.65
441,708,Francisco Lima,Teixeira,ES,20,Volkswagen Amarok,LDU5797,2,CD Criciúma,Criciúma,SC,CD Sinop,Sinop,MT,2026-06-25 00:07:53,2026-06-29 00:07:53,,380.11,433.301
179,710,Theo Souza,Rezende,AC,28,Volvo VM 270,NOG4159,3,CD Mossoró,Mossoró,RN,CD Bauru,Bauru,SP,2026-05-25 11:01:21,2026-05-30 11:01:21,2026-05-31 11:01:21,1095.95,1934.834
243,710,Theo Souza,Rezende,AC,26,Volkswagen Constellation 24.280,AEV8053,3,CD Canoas,Canoas,RS,CD Dourados,Dourados,MS,2026-06-09 21:47:54,2026-06-18 21:47:54,2026-06-16 21:47:54,935.79,1200.034
18,711,Emanuel Teixeira,Barbosa de Minas,PR,19,Ford Ranger,YTU8726,2,CD Uberaba,Uberaba,MG,CD Joinville,Joinville,SC,2026-05-02 04:48:36,2026-05-07 04:48:36,2026-05-12 04:48:36,329.4,298.745
552,711,Emanuel Teixeira,Barbosa de Minas,PR,17,Toyota Hilux,XHD6644,2,CD Limeira,Limeira,SP,CD Aparecida de Goiânia,Aparecida de Goiânia,GO,2025-12-30 10:55:31,2026-01-05 10:55:31,,352.4,478.899
717,712,Jade Almeida,Siqueira,PR,4,Volkswagen Polo,LIC4080,1,CD Rio Verde,Rio Verde,GO,CD Sobral,Sobral,CE,2026-06-01 20:20:16,2026-06-11 20:20:16,,107.1,86.922
869,712,Jade Almeida,Siqueira,PR,26,Volkswagen Constellation 24.280,AEV8053,3,CD Nova Iguaçu,Nova Iguaçu,RJ,CD Goiânia,Goiânia,GO,2026-01-02 23:16:13,2026-01-11 23:16:13,2026-01-13 23:16:13,1938.38,1918.41
96,713,Lorenzo Barros,Rezende do Norte,PA,11,Nissan Versa,BGU2133,1,CD Juiz de Fora,Juiz de Fora,MG,CD Caxias do Sul,Caxias do Sul,RS,2026-04-29 05:46:32,2026-05-02 05:46:32,2026-05-04 05:46:32,114.14,98.118
648,714,Vitor Gabriel Mendes,Fonseca das Pedras,SC,26,Volkswagen Constellation 24.280,AEV8053,3,CD Imperatriz,Imperatriz,MA,CD Arapiraca,Arapiraca,AL,2026-06-17 22:49:12,2026-06-18 22:49:12,2026-06-21 22:49:12,1344.49,1918.147
172,715,Srta. Kamilly Monteiro,Nogueira da Prata,CE,26,Volkswagen Constellation 24.280,AEV8053,3,CD Boa Vista,Boa Vista,RR,CD Ribeirão Preto,Ribeirão Preto,SP,2026-02-15 15:44:32,2026-03-02 15:44:32,2026-02-16 15:44:32,1106.49,1646.119
449,715,Srta. Kamilly Monteiro,Nogueira da Prata,CE,28,Volvo VM 270,NOG4159,3,CD Florianópolis,Florianópolis,SC,CD Juazeiro,Juazeiro,BA,2026-03-26 11:21:50,2026-03-31 11:21:50,2026-04-12 11:21:50,1105.96,1138.439
500,715,Srta. Kamilly Monteiro,Nogueira da Prata,CE,21,Mercedes-Benz Sprinter,WDM2991,3,CD João Pessoa,João Pessoa,PB,CD Chapecó,Chapecó,SC,2026-05-30 22:58:47,2026-06-01 22:58:47,2026-06-09 22:58:47,1122.31,1640.249
730,716,Dra. Valentina Sá,Rocha do Oeste,MT,29,Iveco Tector 240E30,KIW4424,3,CD Maringá,Maringá,PR,CD Curitiba,Curitiba,PR,2026-03-25 20:49:07,2026-04-04 20:49:07,2026-04-04 20:49:07,1068.5,1136.583
692,717,Olivia Porto,Oliveira,MS,20,Volkswagen Amarok,LDU5797,2,CD Feira de Santana,Feira de Santana,BA,CD Itajaí,Itajaí,SC,2026-01-11 11:48:52,2026-01-22 11:48:52,2026-01-13 11:48:52,632.88,944.682
213,718,Benjamim Monteiro,Moraes,SE,17,Toyota Hilux,XHD6644,2,CD Aracaju,Aracaju,SE,CD Vila Velha,Vila Velha,ES,2026-02-19 12:36:36,2026-03-04 12:36:36,2026-02-22 12:36:36,515.63,857.497
719,719,Vitor Hugo Teixeira,Marques de Minas,PB,28,Volvo VM 270,NOG4159,3,CD Recife,Recife,PE,CD Juazeiro,Juazeiro,BA,2026-05-28 01:22:10,2026-06-03 01:22:10,2026-06-14 01:22:10,1023.52,1823.914
963,719,Vitor Hugo Teixeira,Marques de Minas,PB,30,DAF XF 480,KSZ8486,3,CD Cascavel,Cascavel,PR,CD Nova Iguaçu,Nova Iguaçu,RJ,2026-05-06 08:27:53,2026-05-11 08:27:53,2026-05-08 08:27:53,725.41,1097.516
37,722,Calebe Farias,Novais,SE,22,Renault Master,JVZ8251,3,CD Cascavel,Cascavel,PR,CD Jaboatão dos Guararapes,Jaboatão dos Guararapes,PE,2026-04-29 05:08:41,2026-05-09 05:08:41,2026-05-15 05:08:41,1097.38,1290.853
874,722,Calebe Farias,Novais,SE,16,Fiat Toro,COX0501,2,CD Contagem,Contagem,MG,CD Jaboatão dos Guararapes,Jaboatão dos Guararapes,PE,2026-05-20 23:51:07,2026-05-22 23:51:07,,242.25,384.458
903,723,Sr. Vinícius Fonseca,Sales de Nascimento,CE,30,DAF XF 480,KSZ8486,3,CD Novo Hamburgo,Novo Hamburgo,RS,CD Presidente Prudente,Presidente Prudente,SP,2026-05-12 11:53:14,2026-05-20 11:53:14,,1466.83,1650.545
306,726,Ana Silveira,Barros,MA,18,Chevrolet S10,HFY7172,2,CD Montes Claros,Montes Claros,MG,CD Duque de Caxias,Duque de Caxias,RJ,2026-02-13 12:04:11,2026-02-20 12:04:11,2026-02-26 12:04:11,269.03,554.451
534,727,Valentim da Paz,Marques,MS,16,Fiat Toro,COX0501,2,CD Natal,Natal,RN,CD Campos dos Goytacazes,Campos dos Goytacazes,RJ,2026-05-12 21:32:14,2026-05-21 21:32:14,,403.0,683.503
916,727,Valentim da Paz,Marques,MS,17,Toyota Hilux,XHD6644,2,CD Maringá,Maringá,PR,CD Campo Grande,Campo Grande,MS,2026-03-27 20:09:31,2026-04-01 20:09:31,,111.03,176.43
562,729,Clara Guerra,Barros,TO,30,DAF XF 480,KSZ8486,3,CD Franca,Franca,SP,CD Imperatriz,Imperatriz,MA,2026-03-28 15:19:06,2026-04-06 15:19:06,2026-04-05 15:19:06,805.31,1417.263
782,730,Antony Gomes,Casa Grande do Campo,PI,23,Fiat Ducato,AUR0775,3,CD Ponta Grossa,Ponta Grossa,PR,CD Palmas,Palmas,TO,2026-04-16 19:49:13,2026-05-01 19:49:13,2026-04-19 19:49:13,1700.2,1576.833
73,731,Théo da Rocha,Aragão,SC,23,Fiat Ducato,AUR0775,3,CD Cascavel,Cascavel,PR,CD Vitória,Vitória,ES,2026-03-08 16:48:13,2026-03-11 16:48:13,2026-03-19 16:48:13,973.66,1826.482
658,731,Théo da Rocha,Aragão,SC,17,Toyota Hilux,XHD6644,2,CD Curitiba,Curitiba,PR,CD Recife,Recife,PE,2026-02-06 03:28:42,2026-02-11 03:28:42,2026-02-22 03:28:42,498.63,529.523
596,733,Luiz Otávio Dias,Aragão Verde,MS,11,Nissan Versa,BGU2133,1,CD Duque de Caxias,Duque de Caxias,RJ,CD Caxias do Sul,Caxias do Sul,RS,2026-03-26 18:29:38,2026-03-31 18:29:38,,44.68,16.694
618,733,Luiz Otávio Dias,Aragão Verde,MS,20,Volkswagen Amarok,LDU5797,2,CD Arapiraca,Arapiraca,AL,CD Caxias do Sul,Caxias do Sul,RS,2026-01-25 08:46:47,2026-02-09 08:46:47,,629.56,550.845
